id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
90-6FQYDxKp516WnO_jMpg,galit-chicago,Galit,https://s3-media0.fl.yelpcdn.com/bphoto/jINOE0OdU4ctRxfZW-X67A/o.jpg,False,https://www.yelp.com/biz/galit-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,509,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.2,['delivery'],$$$$,+17733608755,(773) 360-8755,3291.0352127408637,41.9261880718568,-87.6496120914817,2429 N Lincoln Ave,,,Chicago,60614,US,IL,"['2429 N Lincoln Ave', 'Chicago, IL 60614']"
Q55HHOW09QoNI07dUXjn5A,alpana-chicago,Alpana,https://s3-media0.fl.yelpcdn.com/bphoto/saDyVIkwyp6SppPaMjI9Yw/o.jpg,False,https://www.yelp.com/biz/alpana-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,352,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.3,[],$$$,+13126248055,(312) 624-8055,4196.152555100047,41.89767781975498,-87.62807020124552,831 N State St,,,Chicago,60610,US,IL,"['831 N State St', 'Chicago, IL 60610']"
aYZRtERMrFsmTIWXkl9bhw,acerra-italian-kitchen-and-bar-chicago,Acerra Italian Kitchen & Bar,https://s3-media0.fl.yelpcdn.com/bphoto/qhI1yN3rQLsc17t89mABjg/o.jpg,False,https://www.yelp.com/biz/acerra-italian-kitchen-and-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,12,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.1,[],,,,596.5471270790792,41.910337,-87.680064,2101 W North Ave,,,Chicago,60622,US,IL,"['2101 W North Ave', 'Chicago, IL 60622']"
oFpi7EtXFUbzb1QfDLk2JA,le-sud-mediterranean-kitchen-chicago,Le Sud Mediterranean Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/pNNTHbjn5nurjwIMH2GTlw/o.jpg,False,https://www.yelp.com/biz/le-sud-mediterranean-kitchen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,364,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",4.3,"['delivery', 'pickup']",$$$,+17738571985,(773) 857-1985,4235.337196837565,41.94285,-87.68587,2301 W Roscoe St,,,Chicago,60618,US,IL,"['2301 W Roscoe St', 'Chicago, IL 60618']"
HaX1xkisTWetyKUkuBAzzQ,mother-s-ruin-chicago,Mother’s Ruin,https://s3-media0.fl.yelpcdn.com/bphoto/lIyMost6yTW01pG13F9eOA/o.jpg,False,https://www.yelp.com/biz/mother-s-ruin-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,128,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.2,"['delivery', 'pickup']",$$,,,4604.069784057635,41.93495,-87.71647,2943 N Milwaukee Ave,,,Chicago,60618,US,IL,"['2943 N Milwaukee Ave', 'Chicago, IL 60618']"
aLdHP31HE8NpCxw-Xm2jhQ,manchamanteles-restaurant-chicago-3,Manchamanteles Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/2r2BH-l-U6g2BNiMUlvBgA/o.jpg,False,https://www.yelp.com/biz/manchamanteles-restaurant-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,115,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],$$,+17737998148,(773) 799-8148,1604.8206391677475,41.917897893155825,-87.68710535019636,2009 N Western Ave,,,Chicago,60647,US,IL,"['2009 N Western Ave', 'Chicago, IL 60647']"
qUhMEd8oDAwGqBEF9mNKFQ,andros-taverna-chicago-2,Andros Taverna,https://s3-media0.fl.yelpcdn.com/bphoto/9cU1pZR7hxaSf_zh4ZG4IQ/o.jpg,False,https://www.yelp.com/biz/andros-taverna-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,411,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.2,"['delivery', 'pickup']",,+17733651900,(773) 365-1900,3332.5372164861196,41.92733834914246,-87.7049751842139,2542 N Milwaukee,,,Chicago,60647,US,IL,"['2542 N Milwaukee', 'Chicago, IL 60647']"
EYjyi_lytYaM1Ty7-kNKSg,phodega-chicago,Phodega,https://s3-media0.fl.yelpcdn.com/bphoto/rDsx27fhZnZhjKPq8xV2wg/o.jpg,False,https://www.yelp.com/biz/phodega-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,363,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'hainan', 'title': 'Hainan'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.3,"['delivery', 'pickup']",$$,+17736878187,(773) 687-8187,263.3516381790964,41.90334127310094,-87.6758734,1924 W Division St,,,Chicago,60622,US,IL,"['1924 W Division St', 'Chicago, IL 60622']"
URjuAY-Nv-133vzQMe77tg,birdman-ramen-chicago,Birdman Ramen,https://s3-media0.fl.yelpcdn.com/bphoto/vL2TRgyDQ3kutcDExn2o8A/o.jpg,False,https://www.yelp.com/biz/birdman-ramen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,75,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.3,"['delivery', 'pickup']",$$,+13125794459,(312) 579-4459,4812.890838007259,41.892786,-87.622044,212 E Ohio St,,,Chicago,60654,US,IL,"['212 E Ohio St', 'Chicago, IL 60654']"
fgvHPmFQW-nSdhj8iBAgwQ,the-lanzaga-chicago,The Lanzaga,https://s3-media0.fl.yelpcdn.com/bphoto/vlpeyGMKhZyenmPRMzejMw/o.jpg,False,https://www.yelp.com/biz/the-lanzaga-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,65,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.8,"['delivery', 'pickup']",$$,+17732003303,(773) 200-3303,5523.149114838467,41.95015297706449,-87.64916544955136,3736 North Broadway,,,Chicago,60613,US,IL,"['3736 North Broadway', 'Chicago, IL 60613']"
y8jVBaHh8ntYkVqDXpsi1Q,cafe-ba-ba-reeba-chicago-3,Cafe Ba-Ba-Reeba!,https://s3-media0.fl.yelpcdn.com/bphoto/Bt1IJYcn-wPKsXNIwZye2g/o.jpg,False,https://www.yelp.com/biz/cafe-ba-ba-reeba-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5096,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.3,"['delivery', 'pickup']",$$,+17739355000,(773) 935-5000,2847.321301098834,41.918984,-87.648687,2024 N Halsted St,,,Chicago,60614,US,IL,"['2024 N Halsted St', 'Chicago, IL 60614']"
2yhOI2wUzocjbnwcffvEsw,chef-art-smiths-reunion-chicago,Chef Art Smith's Reunion,https://s3-media0.fl.yelpcdn.com/bphoto/cJmkK02v1xHrAZP99WXw5A/o.jpg,False,https://www.yelp.com/biz/chef-art-smiths-reunion-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,262,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,[],$$,+13122241415,(312) 224-1415,5751.443097944643,41.891079151313114,-87.61091017398391,700 E Grand Ave,Ste 131,,Chicago,60611,US,IL,"['700 E Grand Ave', 'Ste 131', 'Chicago, IL 60611']"
R5yWov8x3eswu_gWWVhfww,torchio-pasta-bar-chicago,Torchio Pasta Bar,https://s3-media0.fl.yelpcdn.com/bphoto/2c2xxj6YcNh7LQILZoO97A/o.jpg,False,https://www.yelp.com/biz/torchio-pasta-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,426,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,['delivery'],$$,+13126430543,(312) 643-0543,3736.9026064027917,41.89595887400773,-87.63434971857902,738 N Wells St,,,Chicago,60654,US,IL,"['738 N Wells St', 'Chicago, IL 60654']"
iZ-waODkm8Ha_OA9K3fLmA,farm-bar-ravenswood-chicago-2,Farm Bar - Ravenswood,https://s3-media0.fl.yelpcdn.com/bphoto/XKMTVqWIeZODHVnR4XC3gQ/o.jpg,False,https://www.yelp.com/biz/farm-bar-ravenswood-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,94,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American'}]",4.0,[],,+17737709081,(773) 770-9081,6266.541476192714,41.9616115,-87.67880176772336,1970 West Montrose,,,Chicago,60613,US,IL,"['1970 West Montrose', 'Chicago, IL 60613']"
I9UCXCjO9YcfTv6ePJEiRw,the-little-pickle-chicago,The Little Pickle,https://s3-media0.fl.yelpcdn.com/bphoto/Rkvs399DeMDdzhdZPO4MUQ/o.jpg,False,https://www.yelp.com/biz/the-little-pickle-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,80,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.8,"['delivery', 'pickup']",$,,,4073.279402301103,41.92444881268258,-87.7196712576434,3703 W Fullerton Ave,,,Chicago,60647,US,IL,"['3703 W Fullerton Ave', 'Chicago, IL 60647']"
JgTf0nmG-nWiQmrHZ11-tg,kindling-downtown-cookout-and-cocktails-chicago-2,Kindling Downtown Cookout & Cocktails,https://s3-media0.fl.yelpcdn.com/bphoto/MrYBTNVH8BTXg5hcmtJMng/o.jpg,False,https://www.yelp.com/biz/kindling-downtown-cookout-and-cocktails-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,156,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tradamerican', 'title': 'American'}]",4.0,[],$$$,+13127895992,(312) 789-5992,4545.535667077582,41.87923,-87.63541,202 S Franklin St,,Willis Tower,Chicago,60606,US,IL,"['202 S Franklin St', 'Willis Tower', 'Chicago, IL 60606']"
4wmRu3bpaSpW999SHGK34g,sterling-food-hall-chicago,Sterling Food Hall,https://s3-media0.fl.yelpcdn.com/bphoto/RWYR3SXqHzAn15b-pUe_Aw/o.jpg,False,https://www.yelp.com/biz/sterling-food-hall-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,524,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.2,[],$$,+13122783040,(312) 278-3040,4829.668292426752,41.879784,-87.630254,125 S Clark St,,,Chicago,60603,US,IL,"['125 S Clark St', 'Chicago, IL 60603']"
VIV1fLOzjtzBeQwJBPIN2w,lone-owl-pub-chicago,Lone Owl Pub,https://s3-media0.fl.yelpcdn.com/bphoto/q6rizOu3gKjYd2wCL7G3Sg/o.jpg,False,https://www.yelp.com/biz/lone-owl-pub-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,50,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.3,[],,+17737720990,(773) 772-0990,520.1401482514212,41.90976697949441,-87.67605189999999,1547 N Milwaukee Ave,,,Chicago,60622,US,IL,"['1547 N Milwaukee Ave', 'Chicago, IL 60622']"
m8qrUdRl8TCqvW-L6uWVsA,el-ideas-chicago-2,EL Ideas,https://s3-media0.fl.yelpcdn.com/bphoto/Zcb2fnS4fzoB8AIyQVTLFQ/o.jpg,False,https://www.yelp.com/biz/el-ideas-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,397,"[{'alias': 'newamerican', 'title': 'New American'}]",4.5,[],$$$$,+13122268144,(312) 226-8144,4807.361071553817,41.86275,-87.687,2419 W 14th St,,,Chicago,60608,US,IL,"['2419 W 14th St', 'Chicago, IL 60608']"
wVLyIMBELu9qUH4s2bhbjw,casa-tulum-chicago,Casa Tulum,https://s3-media0.fl.yelpcdn.com/bphoto/BWRmkI4-4ZGGKbLsdqgmpA/o.jpg,False,https://www.yelp.com/biz/casa-tulum-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,56,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.1,[],,+17737591429,(773) 759-1429,6781.791131180876,41.858943154441285,-87.6244418,1700 S Michigan Ave,,,Chicago,60616,US,IL,"['1700 S Michigan Ave', 'Chicago, IL 60616']"
FAU38tkxA6vjhKWEKUQ76Q,carpenter-street-chicago,Carpenter Street,https://s3-media0.fl.yelpcdn.com/bphoto/MGOQFCmnaXvkmng32_7GEQ/o.jpg,False,https://www.yelp.com/biz/carpenter-street-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,89,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",4.2,"['delivery', 'pickup']",,+13129000550,(312) 900-0550,3170.0175037000035,41.8834,-87.65304,111 N Carpenter St,,,Chicago,60607,US,IL,"['111 N Carpenter St', 'Chicago, IL 60607']"
soRFbCCBxvunxaLNTs7aIQ,italian-homemade-company-chicago,Italian Homemade Company,https://s3-media0.fl.yelpcdn.com/bphoto/m7oqWyMJ1jtZdKmlzwvgeA/o.jpg,False,https://www.yelp.com/biz/italian-homemade-company-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,112,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'piadina', 'title': 'Piadina'}]",4.7,"['delivery', 'pickup']",$$,+13122650697,(312) 265-0697,2978.207361588907,41.88662,-87.65168,947 W Fulton Market St,,,Chicago,60607,US,IL,"['947 W Fulton Market St', 'Chicago, IL 60607']"
hCteP5ItNMuYAZGVMbsgSQ,un-amor-chicago,Un Amor,https://s3-media0.fl.yelpcdn.com/bphoto/HlQD8CmauYwe4TWcbIwjxQ/o.jpg,False,https://www.yelp.com/biz/un-amor-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,119,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.7,"['delivery', 'restaurant_reservation']",,+17736362145,(773) 636-2145,1489.7780132482856,41.896252765322295,-87.6644128,1450 W Chicago Ave,,,Chicago,60642,US,IL,"['1450 W Chicago Ave', 'Chicago, IL 60642']"
Uf1PX96VvJdx3o1-s1FQhA,obelix-chicago,Obelix,https://s3-media0.fl.yelpcdn.com/bphoto/hLGM3UucvHmb1aBFy28Xew/o.jpg,False,https://www.yelp.com/biz/obelix-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,236,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.3,[],$$$$,+13128775348,(312) 877-5348,3424.7112679771935,41.8948501,-87.6386649,700 N Sedgwick St,,,Chicago,60654,US,IL,"['700 N Sedgwick St', 'Chicago, IL 60654']"
g99KUgc6nWaWJmzRYc9SPQ,chapel-street-chicago-2,Chapel Street,https://s3-media0.fl.yelpcdn.com/bphoto/n7xt7gl_0111TbPAIFSevg/o.jpg,False,https://www.yelp.com/biz/chapel-street-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,32,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'australian', 'title': 'Australian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,[],,+13126206320,(312) 620-6320,4630.726385515941,41.899781,-87.622064,198 E Delaware Pl,,,Chicago,60611,US,IL,"['198 E Delaware Pl', 'Chicago, IL 60611']"
zH7lgLLw0FVfA6HrwV4pTw,s-k-y-chicago-5,S.K.Y.,https://s3-media0.fl.yelpcdn.com/bphoto/1b_3FhANV5-s3u5p8e25og/o.jpg,False,https://www.yelp.com/biz/s-k-y-chicago-5?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,762,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,['delivery'],$$$,+13128461077,(312) 846-1077,3991.529264991652,41.924134573867455,-87.6367046,2300 N Lincoln Park W,,,Chicago,60614,US,IL,"['2300 N Lincoln Park W', 'Chicago, IL 60614']"
JCmp_Uf0S2cnGQtDvsbleg,luellas-southern-kitchen-chicago,Luella's Southern Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/Zbbo6s1ANIZ1uQ0rkkAdUQ/o.jpg,False,https://www.yelp.com/biz/luellas-southern-kitchen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1043,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.1,"['delivery', 'pickup']",$$,+17739618196,(773) 961-8196,6209.988454856547,41.95625533907071,-87.7083459,4114 N Kedzie Ave,,,Chicago,60618,US,IL,"['4114 N Kedzie Ave', 'Chicago, IL 60618']"
8kzFBxGtAiOARf-4dnjOCA,bar-sotto-chicago-2,Bar Sotto,https://s3-media0.fl.yelpcdn.com/bphoto/YnO4eVDQAriPw6LCdNZybA/o.jpg,False,https://www.yelp.com/biz/bar-sotto-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,17,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.6,[],,+13123327475,(312) 332-7475,4817.769202411339,41.88039,-87.63014,71 W Monroe St,Lower Level,,Chicago,60603,US,IL,"['71 W Monroe St', 'Lower Level', 'Chicago, IL 60603']"
U9D0vqEP4QrJfJYs8mr3DA,oiistar-chicago,Oiistar,https://s3-media0.fl.yelpcdn.com/bphoto/BGAE5fADp08ynuorOJXMSw/o.jpg,False,https://www.yelp.com/biz/oiistar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1201,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.2,[],$$,+17733608791,(773) 360-8791,508.6096453056366,41.90708880046081,-87.67210403709154,1385 N Milwaukee Ave,,,Chicago,60622,US,IL,"['1385 N Milwaukee Ave', 'Chicago, IL 60622']"
0Zu5S3zJvLC1Ve7kGAttDQ,bárbaro-taquería-chicago,Bárbaro Taquería,https://s3-media0.fl.yelpcdn.com/bphoto/00W6gWPyILBBvIfVO_QnIA/o.jpg,False,https://www.yelp.com/biz/b%C3%A1rbaro-taquer%C3%ADa-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,205,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",$$,+17736978913,(773) 697-8913,1197.9416620227983,41.90997,-87.69074,2525 W North Ave,,,Chicago,60647,US,IL,"['2525 W North Ave', 'Chicago, IL 60647']"
fOSxmKNFkeq8H54Ve1O3bQ,lil-ba-ba-reeba-chicago,Lil Ba-Ba-Reeba!,https://s3-media0.fl.yelpcdn.com/bphoto/PjYiouizIOeSyO6jZAoZpA/o.jpg,False,https://www.yelp.com/biz/lil-ba-ba-reeba-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,305,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.4,"['delivery', 'pickup']",$$$,+13129856909,(312) 985-6909,4223.326970658023,41.89043,-87.63079,441 N Clark St,,,Chicago,60654,US,IL,"['441 N Clark St', 'Chicago, IL 60654']"
8wARj6QqmnSkUqLwoBCn7w,gibsons-italia-chicago-2,Gibsons Italia,https://s3-media0.fl.yelpcdn.com/bphoto/VF-gbJjGBkBYsBcc85i0Bg/o.jpg,False,https://www.yelp.com/biz/gibsons-italia-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1043,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.3,['delivery'],$$$,+13124141100,(312) 414-1100,3779.107922996089,41.88660415612635,-87.63957346218746,233 N Canal St,,,Chicago,60606,US,IL,"['233 N Canal St', 'Chicago, IL 60606']"
DvEZ2-c0s9TROoUz_FOjrQ,cebu-chicago-chicago,Cebu Chicago,https://s3-media0.fl.yelpcdn.com/bphoto/LQVWE8IMFC8fYNTMYE0jqg/o.jpg,False,https://www.yelp.com/biz/cebu-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,86,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.3,[],$$,+17737099153,(773) 709-9153,3775.3811136356007,41.93830333591481,-87.66724292188883,3120 N Lincoln Ave,,,Chicago,60657,US,IL,"['3120 N Lincoln Ave', 'Chicago, IL 60657']"
QYqcNmX-jKY1xPrtV85L3Q,aztec-daves-cantina-chicago,Aztec Dave's Cantina,https://s3-media0.fl.yelpcdn.com/bphoto/mwv4aA_TW4BzpD7GIHKzfw/o.jpg,False,https://www.yelp.com/biz/aztec-daves-cantina-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,95,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['delivery', 'pickup']",,+17737998644,(773) 799-8644,1593.030518420216,41.90238,-87.69656,1143 N California Ave,,,Chicago,60622,US,IL,"['1143 N California Ave', 'Chicago, IL 60622']"
ZbXgwfVDjb2tz08FGWmSAA,folklore-argentine-grill-chicago,Folklore Argentine Grill,https://s3-media0.fl.yelpcdn.com/bphoto/lEI5JGiwFdUd8kVAzlx22Q/o.jpg,False,https://www.yelp.com/biz/folklore-argentine-grill-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,838,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.9,['pickup'],$$,+17732921600,(773) 292-1600,277.97835985848485,41.9034461975098,-87.6799240112305,2100 W Division St,,,Chicago,60622,US,IL,"['2100 W Division St', 'Chicago, IL 60622']"
